2021-05-18 13:34:23.576 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:34:23.580 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
2021-05-18 13:34:23.581 | DEBUG    | controllers.request_handler:create:57 - False
2021-05-18 13:34:23.581 | DEBUG    | controllers.request_handler:create:78 - 400 Bad Request: bad metadata
2021-05-18 13:36:00.928 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:36:00.931 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:36:00.934 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
2021-05-18 13:36:00.935 | DEBUG    | controllers.request_handler:create:57 - False
2021-05-18 13:36:00.935 | DEBUG    | controllers.request_handler:create:78 - 400 Bad Request: bad metadata
2021-05-18 13:38:23.955 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:38:23.957 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:38:23.960 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
2021-05-18 13:38:23.960 | DEBUG    | controllers.request_handler:create:57 - False
2021-05-18 13:38:23.960 | DEBUG    | controllers.request_handler:create:78 - 400 Bad Request: bad metadata
2021-05-18 13:39:33.522 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:39:33.524 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:39:33.527 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
2021-05-18 13:39:33.527 | DEBUG    | controllers.request_handler:validate_metadata:34 - {'uploaded_time': datetime.datetime(2021, 10, 11, 14, 42, 28, 557170), 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}
2021-05-18 13:39:33.527 | DEBUG    | controllers.request_handler:create:58 - False
2021-05-18 13:39:33.528 | DEBUG    | controllers.request_handler:create:79 - 400 Bad Request: bad metadata
2021-05-18 13:41:21.574 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:41:21.577 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:41:21.579 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
2021-05-18 13:41:21.580 | DEBUG    | controllers.request_handler:validate_metadata:34 - {'uploaded_time': datetime.datetime(2021, 10, 11, 14, 42, 28, 557170), 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}
2021-05-18 13:41:21.580 | DEBUG    | controllers.request_handler:create:58 - True
2021-05-18 13:41:21.583 | DEBUG    | controllers.request_handler:create:79 - list index out of range
2021-05-18 13:43:29.637 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'id': 45, 'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:43:29.639 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:43:29.642 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
2021-05-18 13:43:29.642 | DEBUG    | controllers.request_handler:validate_metadata:34 - {'id': 45, 'uploaded_time': datetime.datetime(2021, 10, 11, 14, 42, 28, 557170), 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}
2021-05-18 13:43:29.642 | DEBUG    | controllers.request_handler:create:58 - True
2021-05-18 13:43:29.651 | DEBUG    | controllers.request_handler:create:79 - list index out of range
2021-05-18 13:44:22.102 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:44:22.104 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:44:22.104 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
2021-05-18 13:44:22.105 | DEBUG    | controllers.request_handler:validate_metadata:34 - {'uploaded_time': datetime.datetime(2021, 10, 11, 14, 42, 28, 557170), 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}
